"Respondent","price","brand2","brand3","ff2","ff3","feat2","feat3","LV_disturbance"
976,0.382452999,0.6530421571,0.6325352033,0.8051890191,0.7549028564,0.7063985038,0.7144665207,0.8543997766
977,0.4260441085,0.6608171415,0.6505516489,0.825173904,0.7333069507,0.6938458268,0.7033148612,0.8664858292
978,0.4286158437,0.625488289,0.6811895564,0.8179256474,0.7628548419,0.6922970403,0.7973640137,0.8747293998
979,0.3992827107,0.6976816644,0.6668002786,0.7724195042,0.7786037117,0.6862495228,0.5666124781,0.8455399802
980,0.3756805524,0.5742088245,0.7190223172,0.7711994543,0.7371350639,0.6795283711,0.7010654713,0.8305728169
981,0.4082931692,0.5336958072,0.5902744265,0.7709099183,0.6841553651,0.6794113441,0.7173278546,0.8472911308
982,0.385579941,0.8228122094,0.7349605928,0.7890810567,0.7530235619,0.7587822642,0.7817366868,0.8478163637
983,0.3915481345,0.6145495986,0.722100763,0.7638648011,0.7920531979,0.7396606805,0.7883988766,0.8523857047
984,0.4168014003,0.6064747985,0.8315172562,0.744956368,0.7338461077,0.6982312495,0.7237646449,0.8623819207
985,0.4437352782,0.6585479261,0.8459481821,0.7284252193,0.7259491823,0.6769322868,0.7920062111,0.859709587
986,0.4330968483,0.5723200271,0.7004298477,0.786316791,0.7257200838,0.7031396837,0.7951732428,0.8466915693
987,0.3720002904,0.6358003753,0.5861346452,0.8519146885,0.7174214021,0.5766468505,0.6164012325,0.8574281533
988,0.3629123404,0.6793170359,0.7437111121,0.7396473351,0.7500275555,0.6456547632,0.5614750479,0.8398011623
989,0.373744696,0.5274986013,0.5577650242,0.8008546043,0.7971758699,0.7159235033,0.6039664278,0.8375367062
990,0.3752782219,0.5464886427,0.793493049,0.8602538425,0.7236874962,0.6470885045,0.6273449538,0.8254198001
991,0.4211983596,0.7083406159,0.511373349,0.7551674765,0.7311431006,0.7712685658,0.7768578135,0.8689022621
992,0.4249059955,0.6555994011,0.8166317276,0.7324730735,0.7782961853,0.720074092,0.7737496903,0.8802852325
993,0.433333483,0.75088734,0.7339659948,0.8138385663,0.7893814723,0.8542490849,0.8435121036,0.8527250653
994,0.3770954104,0.5919225065,0.6487793924,0.7791826455,0.8506014915,0.7029261676,0.644726367,0.862016538
995,0.3950101395,0.6258194053,0.5812212907,0.8407177991,0.855243823,0.6837564255,0.7125156089,0.8311906058
996,0.3952284719,0.6343634705,0.6172539114,0.8276459642,0.6653216504,0.7572172048,0.6538183408,0.8049250496
997,0.4337129099,0.8136764632,0.7481798775,0.7680254115,0.736388612,0.8025389791,0.7903801304,0.8319158134
998,0.4536390307,0.8128090162,0.80734996,0.9005907808,0.7315614541,0.826898062,0.701543666,0.8807777568
999,0.452336673,0.7476178225,0.8113761674,0.8987283048,0.7117948848,0.6726361795,0.7078242122,0.848665167
1000,0.4388946822,0.7624118534,0.7151491821,0.8059258864,0.7261458199,0.7040358376,0.7804263255,0.8509844381
