"iteration","lambda","gamma1","gamma2","sigma1","sigma2","zeta1","zeta2","tau"
9133,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9134,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9135,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9136,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9137,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9138,0.3449251541,-0.1594110011,0.3919778754,1.023848722,0.9619579025,-0.5381684651,-0.1187469323,-0.2827661016
9139,0.3559564456,-0.1545834871,0.3884879994,1.022969367,0.9716453458,-0.5568429064,-0.1287163935,-0.2942280349
9140,0.3559564456,-0.1545834871,0.3884879994,1.022969367,0.9716453458,-0.5568429064,-0.1287163935,-0.2942280349
9141,0.3559564456,-0.1545834871,0.3884879994,1.022969367,0.9716453458,-0.5568429064,-0.1287163935,-0.2942280349
9142,0.3559564456,-0.1545834871,0.3884879994,1.022969367,0.9716453458,-0.5568429064,-0.1287163935,-0.2942280349
9143,0.335061891,-0.1417575177,0.3892607807,1.010093626,0.9726991337,-0.5463914184,-0.1213006614,-0.3065628569
9144,0.3391117607,-0.1448201156,0.3763463652,1.014339922,0.9758457545,-0.5619005595,-0.1301711328,-0.3053768516
9145,0.3391117607,-0.1448201156,0.3763463652,1.014339922,0.9758457545,-0.5619005595,-0.1301711328,-0.3053768516
9146,0.3470853684,-0.1518373337,0.3635604314,1.021261601,0.9626307303,-0.5722296749,-0.1325350876,-0.3098087836
9147,0.3470853684,-0.1518373337,0.3635604314,1.021261601,0.9626307303,-0.5722296749,-0.1325350876,-0.3098087836
9148,0.3470853684,-0.1518373337,0.3635604314,1.021261601,0.9626307303,-0.5722296749,-0.1325350876,-0.3098087836
9149,0.3470853684,-0.1518373337,0.3635604314,1.021261601,0.9626307303,-0.5722296749,-0.1325350876,-0.3098087836
9150,0.3458808148,-0.1332720845,0.3536853813,1.022325937,0.9447698688,-0.5781434636,-0.1104465049,-0.2856525694
9151,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9152,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9153,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9154,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9155,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9156,0.3290649321,-0.1302218919,0.3474487205,1.037478791,0.9482316074,-0.5823549555,-0.103247064,-0.2750419925
9157,0.3212303927,-0.1324594087,0.3563936568,1.037208074,0.9544892843,-0.5978124028,-0.09326193332,-0.2855595786
9158,0.3299657367,-0.13546497,0.3507301826,1.025900701,0.9475788776,-0.5996730895,-0.08137024666,-0.2786581582
9159,0.3299657367,-0.13546497,0.3507301826,1.025900701,0.9475788776,-0.5996730895,-0.08137024666,-0.2786581582
9160,0.3299657367,-0.13546497,0.3507301826,1.025900701,0.9475788776,-0.5996730895,-0.08137024666,-0.2786581582
9161,0.321836585,-0.1487723275,0.3628931315,1.010204591,0.9650781604,-0.6055787105,-0.09069395806,-0.276047333
9162,0.321836585,-0.1487723275,0.3628931315,1.010204591,0.9650781604,-0.6055787105,-0.09069395806,-0.276047333
9163,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9164,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9165,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9166,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9167,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9168,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9169,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9170,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9171,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9172,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9173,0.3201422357,-0.1450886417,0.3544268709,1.007095666,0.9539140809,-0.6138278452,-0.1045519851,-0.2744707908
9174,0.3365059413,-0.1482497071,0.3504679944,1.009949657,0.9620427261,-0.6192350626,-0.1065696428,-0.2637038482
9175,0.3365059413,-0.1482497071,0.3504679944,1.009949657,0.9620427261,-0.6192350626,-0.1065696428,-0.2637038482
9176,0.3467438768,-0.176221279,0.3610873816,0.9944493657,0.9545205615,-0.6239176788,-0.1125911712,-0.2470058607
9177,0.3467438768,-0.176221279,0.3610873816,0.9944493657,0.9545205615,-0.6239176788,-0.1125911712,-0.2470058607
9178,0.3467438768,-0.176221279,0.3610873816,0.9944493657,0.9545205615,-0.6239176788,-0.1125911712,-0.2470058607
9179,0.3367093776,-0.1594979297,0.3469756916,0.9910842495,0.9690951523,-0.6441475888,-0.09883009459,-0.2471407
9180,0.3375591154,-0.1357013248,0.3522567376,0.978075803,0.9726094547,-0.6355206023,-0.08912790639,-0.2568927462
9181,0.3375591154,-0.1357013248,0.3522567376,0.978075803,0.9726094547,-0.6355206023,-0.08912790639,-0.2568927462
9182,0.3372244446,-0.1401358284,0.3654874955,0.9800191985,0.976118052,-0.6443706715,-0.08818129204,-0.2436387925
9183,0.3372244446,-0.1401358284,0.3654874955,0.9800191985,0.976118052,-0.6443706715,-0.08818129204,-0.2436387925
9184,0.3372244446,-0.1401358284,0.3654874955,0.9800191985,0.976118052,-0.6443706715,-0.08818129204,-0.2436387925
9185,0.3372244446,-0.1401358284,0.3654874955,0.9800191985,0.976118052,-0.6443706715,-0.08818129204,-0.2436387925
9186,0.3126656241,-0.12517331,0.3493572721,0.9739935481,0.9913478206,-0.636660039,-0.076607277,-0.2373531729
9187,0.3126656241,-0.12517331,0.3493572721,0.9739935481,0.9913478206,-0.636660039,-0.076607277,-0.2373531729
9188,0.3126656241,-0.12517331,0.3493572721,0.9739935481,0.9913478206,-0.636660039,-0.076607277,-0.2373531729
9189,0.3311285505,-0.1199657239,0.3735553387,0.9779782488,0.9920286272,-0.6398079492,-0.0846970925,-0.2477505348
9190,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9191,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9192,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9193,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9194,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9195,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9196,0.313910971,-0.1359385361,0.3762352921,0.9710489018,0.9925514743,-0.6370865217,-0.09234235008,-0.2561236165
9197,0.3302367711,-0.1369422671,0.3820930862,0.9724731352,0.9775159734,-0.6387882961,-0.08841813141,-0.2627994361
9198,0.3302367711,-0.1369422671,0.3820930862,0.9724731352,0.9775159734,-0.6387882961,-0.08841813141,-0.2627994361
9199,0.3302367711,-0.1369422671,0.3820930862,0.9724731352,0.9775159734,-0.6387882961,-0.08841813141,-0.2627994361
9200,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9201,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9202,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9203,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9204,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9205,0.3318575162,-0.135957845,0.3795629237,0.9804648897,0.9881101694,-0.624536489,-0.06719266249,-0.2580233848
9206,0.3314147139,-0.1418231899,0.3571774443,0.995285689,0.9855563341,-0.6217247561,-0.06664257357,-0.2569201496
9207,0.3314147139,-0.1418231899,0.3571774443,0.995285689,0.9855563341,-0.6217247561,-0.06664257357,-0.2569201496
9208,0.3314147139,-0.1418231899,0.3571774443,0.995285689,0.9855563341,-0.6217247561,-0.06664257357,-0.2569201496
9209,0.3314147139,-0.1418231899,0.3571774443,0.995285689,0.9855563341,-0.6217247561,-0.06664257357,-0.2569201496
9210,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9211,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9212,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9213,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9214,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9215,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9216,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9217,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9218,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9219,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9220,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9221,0.3383499702,-0.1401213208,0.3579466956,1.001168724,0.9930836917,-0.6074839065,-0.08545267735,-0.2570779321
9222,0.3339368533,-0.1314094466,0.3720060849,0.9993556017,0.9892741818,-0.6124131768,-0.09248858335,-0.2655902511
9223,0.3447219413,-0.1464130413,0.3943873582,0.9942096349,0.9665429765,-0.6147725176,-0.0794850462,-0.2527501717
9224,0.3447219413,-0.1464130413,0.3943873582,0.9942096349,0.9665429765,-0.6147725176,-0.0794850462,-0.2527501717
9225,0.3447219413,-0.1464130413,0.3943873582,0.9942096349,0.9665429765,-0.6147725176,-0.0794850462,-0.2527501717
9226,0.3447219413,-0.1464130413,0.3943873582,0.9942096349,0.9665429765,-0.6147725176,-0.0794850462,-0.2527501717
9227,0.3364955695,-0.1348581815,0.3994415263,0.9701385642,0.9731075033,-0.6157057224,-0.07677805839,-0.2435743455
9228,0.3351826988,-0.1509837899,0.3778427413,0.9650891202,0.977505854,-0.5993575243,-0.08646446171,-0.2466740381
9229,0.3351826988,-0.1509837899,0.3778427413,0.9650891202,0.977505854,-0.5993575243,-0.08646446171,-0.2466740381
9230,0.3351826988,-0.1509837899,0.3778427413,0.9650891202,0.977505854,-0.5993575243,-0.08646446171,-0.2466740381
9231,0.3312967752,-0.1641781163,0.3913878797,0.9475068183,0.9906989246,-0.5877232484,-0.0910389028,-0.2374304029
9232,0.3312967752,-0.1641781163,0.3913878797,0.9475068183,0.9906989246,-0.5877232484,-0.0910389028,-0.2374304029
9233,0.3312967752,-0.1641781163,0.3913878797,0.9475068183,0.9906989246,-0.5877232484,-0.0910389028,-0.2374304029
9234,0.3392247558,-0.1786249431,0.4168846275,0.9624897569,0.9699564469,-0.5788028184,-0.09989885376,-0.2553151285
9235,0.3316448527,-0.1772000867,0.4360536406,0.9731595661,0.9749843795,-0.5909673862,-0.09425760461,-0.2292594175
9236,0.3316448527,-0.1772000867,0.4360536406,0.9731595661,0.9749843795,-0.5909673862,-0.09425760461,-0.2292594175
9237,0.3316448527,-0.1772000867,0.4360536406,0.9731595661,0.9749843795,-0.5909673862,-0.09425760461,-0.2292594175
9238,0.3279037261,-0.196690049,0.4330899198,0.9697503157,0.9752062755,-0.5931883212,-0.09989588868,-0.2476191814
9239,0.3279037261,-0.196690049,0.4330899198,0.9697503157,0.9752062755,-0.5931883212,-0.09989588868,-0.2476191814
9240,0.343732284,-0.1946713013,0.4425118913,0.961973782,0.9735962809,-0.5627980043,-0.1037257531,-0.2471559647
9241,0.343732284,-0.1946713013,0.4425118913,0.961973782,0.9735962809,-0.5627980043,-0.1037257531,-0.2471559647
9242,0.343732284,-0.1946713013,0.4425118913,0.961973782,0.9735962809,-0.5627980043,-0.1037257531,-0.2471559647
9243,0.3424998682,-0.2116576728,0.4334534906,0.9648001996,0.9805544356,-0.5655921915,-0.1215569789,-0.240131959
9244,0.3424998682,-0.2116576728,0.4334534906,0.9648001996,0.9805544356,-0.5655921915,-0.1215569789,-0.240131959
9245,0.3527837001,-0.2157279618,0.4447862053,0.9697406755,0.9857987142,-0.5871617053,-0.1379612281,-0.2490333355
9246,0.3527837001,-0.2157279618,0.4447862053,0.9697406755,0.9857987142,-0.5871617053,-0.1379612281,-0.2490333355
9247,0.3527837001,-0.2157279618,0.4447862053,0.9697406755,0.9857987142,-0.5871617053,-0.1379612281,-0.2490333355
9248,0.3527837001,-0.2157279618,0.4447862053,0.9697406755,0.9857987142,-0.5871617053,-0.1379612281,-0.2490333355
9249,0.3587707811,-0.2093415823,0.4408981633,0.9624862321,0.9908552198,-0.5945759744,-0.1356877884,-0.2629054037
9250,0.3450526071,-0.2180297797,0.4673607314,0.9538574682,1.006664111,-0.5854112351,-0.1213540594,-0.2589048855
9251,0.3450526071,-0.2180297797,0.4673607314,0.9538574682,1.006664111,-0.5854112351,-0.1213540594,-0.2589048855
9252,0.3450526071,-0.2180297797,0.4673607314,0.9538574682,1.006664111,-0.5854112351,-0.1213540594,-0.2589048855
9253,0.3450526071,-0.2180297797,0.4673607314,0.9538574682,1.006664111,-0.5854112351,-0.1213540594,-0.2589048855
9254,0.3305773105,-0.2513936189,0.4689142368,0.9514850584,0.9902939955,-0.5927516977,-0.1212736155,-0.2725647584
9255,0.3305773105,-0.2513936189,0.4689142368,0.9514850584,0.9902939955,-0.5927516977,-0.1212736155,-0.2725647584
9256,0.3305773105,-0.2513936189,0.4689142368,0.9514850584,0.9902939955,-0.5927516977,-0.1212736155,-0.2725647584
9257,0.3169595955,-0.2976458443,0.4935751129,0.9518217815,0.9684111568,-0.5924185245,-0.118864363,-0.2849505539
9258,0.3169595955,-0.2976458443,0.4935751129,0.9518217815,0.9684111568,-0.5924185245,-0.118864363,-0.2849505539
9259,0.3169595955,-0.2976458443,0.4935751129,0.9518217815,0.9684111568,-0.5924185245,-0.118864363,-0.2849505539
9260,0.3171683113,-0.3040668305,0.4785555877,0.950822008,0.9761301368,-0.5702109677,-0.1197788613,-0.2781528065
9261,0.3171683113,-0.3040668305,0.4785555877,0.950822008,0.9761301368,-0.5702109677,-0.1197788613,-0.2781528065
9262,0.3171683113,-0.3040668305,0.4785555877,0.950822008,0.9761301368,-0.5702109677,-0.1197788613,-0.2781528065
9263,0.3303757366,-0.2899620018,0.4922097516,0.9418168976,0.9798444327,-0.5649312646,-0.1004145768,-0.2572493918
9264,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9265,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9266,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9267,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9268,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9269,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9270,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9271,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9272,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9273,0.3400635432,-0.2870681305,0.5010727902,0.9408706042,0.9916652495,-0.5640242522,-0.09791512659,-0.2782866259
9274,0.3310189195,-0.2764904641,0.517267851,0.9499904572,0.985523241,-0.5794427953,-0.08744913113,-0.2766373906
9275,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9276,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9277,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9278,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9279,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9280,0.3278006163,-0.2724716592,0.5228531707,0.9600686019,0.9810831108,-0.5764350263,-0.1053933872,-0.2787915715
9281,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9282,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9283,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9284,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9285,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9286,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9287,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9288,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9289,0.3247470766,-0.2922863111,0.5139706019,0.9624444287,0.966906451,-0.5676237044,-0.1185003155,-0.2771738096
9290,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9291,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9292,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9293,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9294,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9295,0.3333065176,-0.2981415717,0.4948495631,0.9699003704,0.9697338134,-0.5461012004,-0.138553025,-0.28622017
9296,0.3312555336,-0.2852922599,0.4968649121,0.9626362948,0.9573708872,-0.5366292375,-0.137042848,-0.2768239199
9297,0.3312555336,-0.2852922599,0.4968649121,0.9626362948,0.9573708872,-0.5366292375,-0.137042848,-0.2768239199
9298,0.3055494038,-0.2806324378,0.4961884997,0.978937362,0.9629842382,-0.5271890729,-0.1154592209,-0.2677332879
9299,0.3113189187,-0.2714401503,0.5075994489,0.9687008831,0.9479480943,-0.5165513626,-0.1259894542,-0.2698061771
9300,0.3113189187,-0.2714401503,0.5075994489,0.9687008831,0.9479480943,-0.5165513626,-0.1259894542,-0.2698061771
9301,0.3113189187,-0.2714401503,0.5075994489,0.9687008831,0.9479480943,-0.5165513626,-0.1259894542,-0.2698061771
9302,0.3113189187,-0.2714401503,0.5075994489,0.9687008831,0.9479480943,-0.5165513626,-0.1259894542,-0.2698061771
9303,0.308627121,-0.2632217081,0.5187188175,0.9797564196,0.9519931052,-0.5180207659,-0.1116809324,-0.2712967119
9304,0.308627121,-0.2632217081,0.5187188175,0.9797564196,0.9519931052,-0.5180207659,-0.1116809324,-0.2712967119
9305,0.308627121,-0.2632217081,0.5187188175,0.9797564196,0.9519931052,-0.5180207659,-0.1116809324,-0.2712967119
9306,0.308627121,-0.2632217081,0.5187188175,0.9797564196,0.9519931052,-0.5180207659,-0.1116809324,-0.2712967119
9307,0.306372588,-0.2736402577,0.5007607638,0.9811116079,0.9813199487,-0.5229918576,-0.1292819154,-0.27641893
9308,0.306372588,-0.2736402577,0.5007607638,0.9811116079,0.9813199487,-0.5229918576,-0.1292819154,-0.27641893
