"iteration","price","ff2","ff3","feat2","feat3"
12204,-1.265991241,0.1720050079,0.7071829158,1.13078786,1.767808441
12205,-1.278590457,0.2021122289,0.6840733459,1.137546053,1.856941563
12206,-1.253686163,0.1377947249,0.7823331644,1.086250772,1.778844002
12207,-1.311113134,0.1836054135,0.7051528899,1.166378246,1.777242776
12208,-1.290651335,0.1158904034,0.7595157658,1.172543464,1.808233555
12209,-1.268318379,0.1442950831,0.748981526,1.183769558,1.793499849
12210,-1.2395069,0.1443191791,0.7599292711,1.120251442,1.869361584
12211,-1.253735082,0.1488220678,0.6397475834,1.170655792,1.775451137
12212,-1.276573068,0.1885201924,0.6335010679,1.116392555,1.824590552
12213,-1.265523232,0.2182532999,0.6532060347,1.154324011,1.785004091
12214,-1.225996684,0.1697596599,0.6177779506,1.201683376,1.869584295
12215,-1.254492422,0.1969944127,0.6373297908,1.18080507,1.822138276
12216,-1.265468016,0.1212362265,0.6735269629,1.144398032,1.868708743
12217,-1.247883443,0.1598742273,0.6977624258,1.227241698,1.770930653
12218,-1.217373316,0.210142046,0.7186448623,1.216297075,1.852676339
12219,-1.200436699,0.2100494718,0.7222968384,1.126565768,1.766569124
12220,-1.262464303,0.1348613721,0.7347677818,1.248484218,1.851952364
12221,-1.237165215,0.187318397,0.591911656,1.161148882,1.856172859
12222,-1.221086401,0.1775978436,0.6618908023,1.219580267,1.825961735
12223,-1.255964316,0.1766369902,0.6250469664,1.218870484,1.852470581
12224,-1.209353759,0.1354321587,0.6073440659,1.304411499,1.820328532
12225,-1.259422443,0.1858321913,0.677278377,1.235239451,1.893994339
12226,-1.242622107,0.1607414393,0.5508623659,1.275208759,1.881865951
12227,-1.253317366,0.1729695028,0.6207288909,1.239966283,1.807212114
12228,-1.254555428,0.2114538005,0.6757479193,1.243853217,1.80520302
12229,-1.247962944,0.2188160441,0.6525612412,1.240405923,1.825165235
12230,-1.238163321,0.1701992919,0.6182437225,1.236798811,1.82063709
12231,-1.26269338,0.1295157478,0.5616562412,1.23239085,1.903160022
12232,-1.22789825,0.1628673313,0.6473207258,1.317721827,1.836666083
12233,-1.256875081,0.1674803334,0.6644816225,1.242295226,1.910434022
12234,-1.240184646,0.1166945924,0.7243223184,1.278448428,1.881558326
12235,-1.200211577,0.1536612846,0.6268848198,1.331145144,1.97720735
12236,-1.253254585,0.1731630642,0.6059634668,1.362926316,1.863019271
12237,-1.253265546,0.1371401633,0.6394086791,1.284418372,1.841897813
12238,-1.257305496,0.1903821326,0.7185943513,1.221684025,1.919497701
12239,-1.224809422,0.1583867793,0.6634079038,1.275688196,1.922736351
12240,-1.250917428,0.1685756286,0.5868239465,1.313260346,1.857119153
12241,-1.237966658,0.1297757551,0.6477911587,1.253211681,1.895283073
12242,-1.228019574,0.1165416868,0.6084409939,1.272311964,1.906277003
12243,-1.2441358,0.1728405757,0.6297307315,1.246711033,1.943515487
12244,-1.248653853,0.1514746404,0.6046366673,1.326273763,1.901196106
12245,-1.241460695,0.0765983428,0.6667817998,1.294261177,1.902632143
12246,-1.252654906,0.1586670799,0.7230584933,1.248380114,1.884165015
12247,-1.219698062,0.09358064323,0.6196697309,1.301938297,1.855631868
12248,-1.226448395,0.1319493321,0.6692042546,1.245179808,1.868604497
12249,-1.16456128,0.0936707948,0.6101193041,1.267367366,1.866886404
12250,-1.286480005,0.04401488316,0.6305918802,1.293289093,1.89291484
12251,-1.229115126,0.1190867969,0.6626940401,1.291264248,1.848266034
12252,-1.229912898,0.1229459722,0.6089278395,1.280503072,1.748135202
12253,-1.276429085,0.07931481168,0.576527208,1.293825976,1.848420876
12254,-1.234629648,0.04235943787,0.5987798125,1.256570772,1.872453918
12255,-1.244065017,0.07046297651,0.5544326018,1.222126815,1.849085201
12256,-1.228290702,0.1251373502,0.5032413527,1.247027513,1.923551584
12257,-1.211652742,0.1076593779,0.5678528842,1.266122012,1.785857258
12258,-1.258032964,0.08829927151,0.6038248277,1.303693134,1.851599979
12259,-1.243918905,0.1609501517,0.5749486295,1.301699897,2.001858122
12260,-1.260359074,0.04940074488,0.5903419787,1.310436292,1.871331125
12261,-1.271142678,0.1155131366,0.6675014662,1.310907844,1.87851137
12262,-1.235877578,0.1015357886,0.552739005,1.230636814,1.910627739
12263,-1.232918162,0.1634204942,0.5476015648,1.237284049,1.855629263
12264,-1.247760847,0.09064189641,0.6400653739,1.246692339,1.918927801
12265,-1.253869571,0.1553786858,0.5408296808,1.269071582,1.846843793
12266,-1.267489509,0.1316116221,0.6317544524,1.271798357,1.884414478
12267,-1.240040652,0.1465526283,0.610087152,1.269718811,1.931071738
12268,-1.255513051,0.1553707419,0.5885685783,1.221653599,1.832708731
12269,-1.262379567,0.1298977992,0.6473509011,1.248678063,1.837694891
12270,-1.273902893,0.1819714433,0.6605188072,1.321354681,1.868042142
12271,-1.226289056,0.1261371575,0.6801848275,1.266821165,1.892723212
12272,-1.23854888,0.1140582715,0.6330784185,1.190195493,1.854399612
12273,-1.25466868,0.09723130823,0.6091702741,1.240797245,1.859799674
12274,-1.311886066,0.1775263468,0.6366154958,1.278601513,1.820321114
12275,-1.253483765,0.1645940037,0.5730238642,1.228704823,1.870270586
12276,-1.261971097,0.1153743393,0.6331585244,1.276027603,1.888724507
12277,-1.246906606,0.09776536368,0.7428533592,1.232043074,1.800260036
12278,-1.272796041,0.0835354489,0.679226872,1.300144713,1.868131999
12279,-1.26319079,0.061724798,0.7178808049,1.235646641,1.846561532
12280,-1.259546694,0.07954339664,0.6093108003,1.268038768,1.795368719
12281,-1.21046675,0.124252393,0.6288901326,1.22420593,1.979139067
12282,-1.259282999,0.1112388393,0.6585709288,1.252967479,1.915024126
12283,-1.234858165,0.1132661001,0.6693126208,1.16129601,1.858684717
12284,-1.239677357,0.06385023675,0.6843826418,1.25772012,1.884849893
12285,-1.246433761,0.148153003,0.7203268738,1.246280434,1.896024572
12286,-1.294340773,0.09806610162,0.5997265498,1.246299149,1.94545882
12287,-1.275050011,0.03519412643,0.6306351465,1.216402518,1.967313939
12288,-1.264233105,0.06968851818,0.6858742969,1.288867641,2.00020668
12289,-1.26904697,0.1489571436,0.6233240718,1.232015437,1.897103898
12290,-1.287769218,0.1559359318,0.6844306584,1.231923858,1.916676308
12291,-1.301251917,0.05246057223,0.698280526,1.248134732,1.87887614
12292,-1.291138159,0.08982679281,0.7755793828,1.329601466,1.879432545
12293,-1.28838594,0.1596568644,0.7179219794,1.318650134,1.935205145
12294,-1.290494821,0.1312635107,0.7129422123,1.334401168,1.944861938
12295,-1.237305342,0.09081767762,0.8033330568,1.231275618,1.844501075
12296,-1.283896905,0.1065945538,0.7270391016,1.280063597,1.874335089
12297,-1.276848733,0.1379333656,0.6437179996,1.260138233,1.951853725
12298,-1.318632098,0.08121180068,0.7148953894,1.356833119,1.982432567
12299,-1.288629173,0.1046469098,0.6947411218,1.282159261,1.909080516
12300,-1.306475322,0.1094121787,0.7805907394,1.319731686,1.850967711
12301,-1.300615407,0.1809170868,0.7549749931,1.34715302,1.934724703
12302,-1.308130769,0.1239749669,0.7427820686,1.343792375,1.876017758
12303,-1.28434289,0.1591339479,0.7119851199,1.299600532,1.90608429
12304,-1.295503553,0.2062193952,0.7946804764,1.343539183,1.918609807
12305,-1.30129216,0.1673814149,0.6945978214,1.330250031,1.922413584
12306,-1.303600346,0.1488331771,0.7959109951,1.373080026,1.846138412
12307,-1.294312401,0.08498354559,0.7094351567,1.331603228,1.839759204
12308,-1.311820762,0.1285157919,0.7519783355,1.268499273,1.901377921
12309,-1.279884597,0.1164590316,0.7668183828,1.288395169,1.865095499
12310,-1.328573025,0.1696569149,0.7422670365,1.248051714,1.81653883
12311,-1.278430517,0.1830259538,0.7791216243,1.254741464,1.961932227
12312,-1.316858982,0.1806435704,0.6763273587,1.277255428,1.873058795
12313,-1.306057617,0.1644293468,0.7412536116,1.29734923,1.81776084
12314,-1.353853913,0.1957857055,0.781620314,1.230295058,1.926014449
12315,-1.260096685,0.2248756427,0.7848940839,1.179325413,1.859357108
12316,-1.300698342,0.1740363434,0.7528129963,1.257675818,1.955007258
12317,-1.294013976,0.1956674365,0.7578732566,1.273531493,1.936727007
12318,-1.295509068,0.1457249955,0.7314977913,1.205089596,1.842073474
12319,-1.325436483,0.1680506848,0.7565496068,1.279740355,1.940254037
12320,-1.336076483,0.2759487798,0.7343987062,1.239235437,1.938840276
12321,-1.324357541,0.1115108811,0.7003269483,1.171678499,1.864329529
12322,-1.288175733,0.210642956,0.7280841075,1.228862396,1.877272075
12323,-1.295252652,0.1827137616,0.6875680073,1.226859149,1.920954344
12324,-1.319527555,0.1422267123,0.719944541,1.217516915,1.936247031
12325,-1.31015965,0.2141839149,0.6921551077,1.30548111,1.855695088
12326,-1.311553445,0.1258215021,0.7265614587,1.270962998,1.93951576
12327,-1.298860677,0.1619217719,0.6715692618,1.259196273,1.865300901
12328,-1.310797417,0.08054833666,0.7191876097,1.19832601,1.85891277
12329,-1.304048094,0.2170473084,0.6754066004,1.328327201,1.897957364
12330,-1.291393018,0.09457718154,0.6235687599,1.27316246,1.853232266
12331,-1.274118653,0.1644294172,0.66530621,1.207160564,1.846373203
12332,-1.287047522,0.09453078691,0.6378383951,1.1732272,1.966210317
12333,-1.289406375,0.1526587988,0.6820124709,1.290221332,1.822606069
12334,-1.238118774,0.09205237033,0.6523591964,1.181691521,1.851553902
12335,-1.229785403,0.1681504626,0.6608490217,1.254092609,1.895869467
12336,-1.260050488,0.1480441908,0.6742768766,1.306201778,1.908072887
12337,-1.261195519,0.2016423303,0.691219773,1.211681679,1.810525859
12338,-1.286229638,0.1606199465,0.6543070196,1.234383129,1.903842844
12339,-1.290945235,0.129431594,0.6157635709,1.304854888,1.897685477
12340,-1.230549413,0.1616337384,0.6725018065,1.332621465,1.86252934
12341,-1.273590889,0.09237653069,0.5822250919,1.323878433,1.830234774
12342,-1.248495941,0.1945400235,0.6773347114,1.302193062,1.952672671
12343,-1.263903932,0.2026237558,0.6531004013,1.302103944,1.921483467
12344,-1.253358546,0.2466285565,0.709125419,1.292927053,1.861254403
12345,-1.281796221,0.2177802997,0.6694211349,1.300136607,1.957973433
12346,-1.269641591,0.2010238093,0.7212160436,1.307774286,1.952193972
12347,-1.290880912,0.1882911066,0.6678763708,1.286218784,1.930584469
12348,-1.272007041,0.2053276368,0.6867409134,1.328778575,1.973641693
12349,-1.284412385,0.1747047152,0.7002493144,1.249151371,1.985870661
12350,-1.272613411,0.2919202674,0.6687852455,1.343747701,1.935043931
12351,-1.26434465,0.1829715286,0.7122337312,1.245520214,1.967486477
12352,-1.258660441,0.2389800941,0.7014141113,1.257527541,1.940107003
12353,-1.256948977,0.1334611711,0.6711455163,1.28032594,1.88665764
12354,-1.242501746,0.1792591185,0.7224923509,1.23057352,1.953792718
12355,-1.255013946,0.1663585057,0.6615459305,1.253040925,1.858546571
12356,-1.253651558,0.1237956783,0.7113453094,1.184546632,1.893882741
12357,-1.22749786,0.1459742099,0.6581061037,1.28441133,1.939097946
12358,-1.21559365,0.1511236789,0.6826629659,1.277104681,1.877702165
12359,-1.259605842,0.1365783396,0.8211938398,1.326645543,1.840975409
12360,-1.253755985,0.2288958061,0.6831821179,1.30435758,1.852450802
12361,-1.264768083,0.1539377571,0.6929624902,1.332610988,1.859166217
12362,-1.314517661,0.1313145807,0.6837951769,1.302993524,1.901042895
12363,-1.289976228,0.1142769755,0.7083402967,1.242749309,1.855916121
12364,-1.283876533,0.09581351441,0.6884283405,1.261819067,1.939827948
12365,-1.266712559,0.1494356876,0.6591687858,1.247691603,1.899942883
12366,-1.239943939,0.1146406781,0.7471995202,1.338596493,1.940359868
12367,-1.269215986,0.1881133045,0.7737902229,1.258715761,1.913235159
12368,-1.255108956,0.1619085305,0.6277163026,1.265848164,1.898295121
12369,-1.244257831,0.1647711846,0.6757768912,1.231070506,1.848853177
12370,-1.278927452,0.2350161557,0.7078292851,1.276224103,1.878187423
12371,-1.305169565,0.2222577064,0.6880414507,1.326791074,1.854598944
12372,-1.237890342,0.2283596679,0.6501534475,1.284057565,1.867089254
12373,-1.29959315,0.1349556139,0.6825413739,1.307994784,1.865868668
12374,-1.271086212,0.1984202675,0.7071620321,1.275269457,1.884686551
12375,-1.307959327,0.1040862937,0.6542143849,1.32197439,1.960363204
12376,-1.287681676,0.2077972873,0.7544035749,1.259808636,1.972441657
12377,-1.274224318,0.1698123509,0.7089115919,1.272929055,1.910615444
12378,-1.255947839,0.1672394414,0.6573186547,1.326679071,1.919300158
12379,-1.258165862,0.08966055945,0.6799073036,1.360030673,1.873527459
12380,-1.255693994,0.2102618102,0.7162443904,1.439147935,1.945254244
12381,-1.257854705,0.1664635324,0.65686894,1.289353236,1.918133632
12382,-1.263566157,0.1651254035,0.6745163191,1.379071551,1.917485671
12383,-1.312164156,0.1632341222,0.7381927852,1.333973893,1.945450666
12384,-1.270590606,0.1909901908,0.7322091636,1.376605453,2.037718532
12385,-1.269436131,0.1862988868,0.7107333356,1.382433719,1.98224573
12386,-1.271213771,0.1505552914,0.7340474889,1.471395903,2.010732686
12387,-1.28758143,0.2197521598,0.7669447928,1.318597101,2.045399012
12388,-1.248926934,0.1641290263,0.7099373912,1.345395925,2.0507743
12389,-1.263297346,0.1010347721,0.6684527017,1.378695589,2.041105063
12390,-1.260795017,0.1460574463,0.6967612503,1.399273284,2.028594986
12391,-1.254194961,0.1715994808,0.6668327438,1.352530058,2.06115466
12392,-1.236511291,0.1629459139,0.6786494711,1.362277739,2.066925007
12393,-1.297698797,0.1192709944,0.6135389898,1.444303659,2.009360164
12394,-1.280446067,0.1617008925,0.6693700587,1.443209516,2.03205482
12395,-1.274161529,0.1775896809,0.7192591626,1.44173382,2.066843864
12396,-1.281560489,0.1707663126,0.6548072358,1.380925194,2.080250902
12397,-1.323890926,0.1353381069,0.6257723625,1.293431124,1.972334075
12398,-1.283706059,0.1879595583,0.6525663995,1.391742562,2.032943743
12399,-1.258459342,0.159605079,0.6226009026,1.29691136,1.978510978
12400,-1.234693306,0.1824065029,0.6040204259,1.342203544,1.980908708
12401,-1.256233479,0.1598052709,0.6209566203,1.326750791,2.002551568
12402,-1.241751767,0.1570323533,0.7058454757,1.334013346,1.971982914
12403,-1.325726191,0.07560326347,0.6469500339,1.325556544,1.986867137
12404,-1.264013011,0.05063178417,0.6416334827,1.359951158,2.008785986
12405,-1.274216489,0.1479926743,0.71277713,1.299339955,1.953154968
12406,-1.239332251,0.1751805648,0.6816654696,1.393060925,1.939277051
12407,-1.235007128,0.1435437406,0.667545925,1.304762678,2.045380074
12408,-1.24595106,0.1240544158,0.5913158226,1.411889076,1.960088574
12409,-1.272473589,0.05426702079,0.6424584476,1.31781703,1.946954091
12410,-1.287356952,0.179703142,0.7459585025,1.245442739,1.975099828
12411,-1.272593994,0.1290795696,0.719543057,1.299183633,1.978002653
12412,-1.287283989,0.09171968922,0.7263030962,1.25587612,1.904697239
12413,-1.231523374,0.02922085749,0.6751965274,1.300199909,2.000046616
12414,-1.254411524,0.1064777138,0.6719460081,1.341012412,1.928879235
12415,-1.215044312,0.1256468951,0.7129116298,1.382367191,1.966276549
12416,-1.23900282,0.09254614581,0.7497666593,1.260048638,1.981296827
12417,-1.232609491,0.09653467479,0.6597009245,1.336329884,1.975855323
12418,-1.258715982,0.1639025903,0.7055246001,1.380633783,1.986270523
12419,-1.273290842,0.08574497649,0.6366022384,1.251127431,1.955564734
12420,-1.242663468,-0.001773745201,0.6835633127,1.335915179,2.009022887
12421,-1.222095927,0.08887354325,0.6539328362,1.252539431,1.966729701
12422,-1.260003984,0.0435403377,0.667434791,1.29204043,1.931620238
12423,-1.253458001,0.07426341226,0.6519913464,1.311551367,1.929658018
12424,-1.210127235,0.02845895062,0.7059989135,1.228996774,1.963806606
12425,-1.196091261,0.07479600349,0.6607846814,1.267599911,1.91076416
12426,-1.253466293,0.07203833984,0.6222624568,1.276038008,1.94071894
12427,-1.22671375,0.02260636816,0.6863143704,1.200802563,1.9350123
12428,-1.219009342,0.1356781699,0.6791407352,1.179993957,1.894805117
12429,-1.220038581,0.0757692783,0.6803381969,1.319082151,1.865146096
12430,-1.207508764,0.08590413157,0.745361158,1.25824221,1.895383658
12431,-1.189114256,0.0502363358,0.67474608,1.296547294,1.975785133
12432,-1.185549261,0.02661858964,0.6256138254,1.2199003,1.901789094
12433,-1.232609385,0.08401941132,0.6814526906,1.221820391,1.93994317
12434,-1.174718561,0.01914823422,0.6360647462,1.22429034,2.006097267
12435,-1.222052495,0.0939262036,0.6191755802,1.264750388,1.924522634
12436,-1.206246004,0.04819422546,0.673909396,1.203356979,1.965384046
12437,-1.230247088,0.04115911733,0.6339734967,1.2826366,1.840102576
12438,-1.212651219,0.04213099898,0.5709418075,1.335161474,1.940593859
12439,-1.219799315,0.01717980596,0.6369603846,1.348257856,1.810602087
12440,-1.222253966,0.03172201991,0.6411875822,1.323738998,1.943770236
12441,-1.242076102,0.1011489626,0.6209299312,1.370286137,1.92225539
12442,-1.273165662,0.06778673422,0.6674276813,1.292410728,1.942742951
12443,-1.211622858,0.1048479769,0.6584002098,1.25811455,1.914990154
12444,-1.228101508,0.1153692413,0.6074923878,1.255043087,1.931086903
12445,-1.243722766,0.1417414025,0.6490124646,1.287913524,1.867987427
12446,-1.261361222,0.1046444166,0.6507722323,1.277322125,1.870636389
12447,-1.208105593,0.06749040075,0.6014775147,1.279851868,1.900016408
12448,-1.208834899,0.121808467,0.6163161084,1.298872699,1.888298663
12449,-1.257762038,0.148711614,0.5880408985,1.413368832,1.847880568
12450,-1.239294374,0.01340607519,0.5666180619,1.373733524,1.825915731
12451,-1.223671514,0.1133855562,0.6381240409,1.371468383,1.848793097
12452,-1.207853509,0.07521203396,0.6012677536,1.330521029,1.906403297
12453,-1.259208925,0.03619361977,0.5401240004,1.338471718,1.802377328
12454,-1.20602851,0.008234941097,0.6427796741,1.296625685,1.830606348
12455,-1.229674798,0.05853660304,0.5768783214,1.308008569,1.867860917
12456,-1.25536212,0.1621813179,0.6359839854,1.296528211,1.917553975
12457,-1.222244154,0.04900280928,0.5582602867,1.22661122,1.853631365
12458,-1.244765405,0.1215362859,0.5618732914,1.29612931,1.810442242
12459,-1.229245088,0.1589795438,0.6439131657,1.342755363,1.81572165
12460,-1.247320895,0.1115577449,0.6517001489,1.308012023,1.865505992
12461,-1.201688361,0.08491022778,0.6680754503,1.266382413,1.953171857
12462,-1.229894552,0.1043355139,0.6400869928,1.258720057,1.926434408
12463,-1.204650431,0.06388522431,0.660793119,1.326660512,1.921523188
12464,-1.243920022,0.1268368751,0.6894354282,1.27129484,1.913381242
12465,-1.256830273,0.09221018312,0.6156252908,1.257910918,1.936803694
12466,-1.21182124,0.09175860977,0.602967163,1.31016977,1.966343673
12467,-1.198860077,0.1075612721,0.6323049169,1.313089931,1.92759337
12468,-1.242557598,0.06715193774,0.6613302494,1.320488182,1.947560036
