iteration	ASC1	ASC1xBTime	ASC1xBCost	BTime	BTimexBCost	BCost
353	0.088496834	-0.018309784	0.077031518	0.001826288	0.05537961	0.153748448
354	0.08675788	-0.019292926	0.078805616	0.006807503	0.056709365	0.158403791
355	0.093776539	-0.016520141	0.079352025	0.007002485	0.058900749	0.179235899
356	0.096807478	-0.016475166	0.078122927	0.01876468	0.049586211	0.15927779
357	0.090051833	-0.01699091	0.076956254	0.009224741	0.051866245	0.161093387
358	0.090946471	-0.015359296	0.085294572	0.003991572	0.062533492	0.164121469
359	0.093707742	-0.019837304	0.077718798	0.006148432	0.051721261	0.161548974
360	0.086601995	-0.019830716	0.079210709	0.004939694	0.056177697	0.15971359
361	0.091643133	-0.016026804	0.076682374	0.005316628	0.050116465	0.152694114
362	0.094285339	-0.019504934	0.074334494	0.008794886	0.049416047	0.153351266
363	0.097384031	-0.022146416	0.074271098	0.004658441	0.050155341	0.158238272
364	0.091606181	-0.019206271	0.085098992	0.010176121	0.058130494	0.175801232
365	0.097708395	-0.018753925	0.084851814	0.00801563	0.061288879	0.168626056
366	0.09700902	-0.019050117	0.077383038	0.01057678	0.053784658	0.162646212
367	0.093325709	-0.014938398	0.078575798	0.011356156	0.056912857	0.164905949
368	0.09883418	-0.022861343	0.085392451	0.007744824	0.053529461	0.157078328
369	0.093064967	-0.021882466	0.085130831	0.001466306	0.064078612	0.157004161
370	0.102798891	-0.024132856	0.078918182	0.005583399	0.055739199	0.160758136
371	0.100272929	-0.015752199	0.075920473	0.007792337	0.048300878	0.146478788
372	0.100171667	-0.018541604	0.083224475	0.013969532	0.055664785	0.15188349
373	0.086609164	-0.016079547	0.079921655	0.005591295	0.058189195	0.155612302
374	0.093411134	-0.013444976	0.072315721	0.013652812	0.043936855	0.136869081
375	0.085783367	-0.014997871	0.075234231	0.00680286	0.051200672	0.149716784
376	0.096491867	-0.020166165	0.074338649	0.003079159	0.04595033	0.144360427
377	0.087041265	-0.015061444	0.071219032	0.004875074	0.051327017	0.161567609
378	0.088541314	-0.012273583	0.077318278	0.006656972	0.059826223	0.157482996
379	0.100505904	-0.018115775	0.078490487	0.003185539	0.056035675	0.161324968
380	0.104935792	-0.018373426	0.080233553	0.010512508	0.061976461	0.168809624
381	0.110569463	-0.015078693	0.07189069	0.023335086	0.050641729	0.155644445
382	0.098772246	-0.016755982	0.078506031	0.015419142	0.054305408	0.147591878
383	0.111176352	-0.014732535	0.073751861	0.021496984	0.048689932	0.144892136
384	0.108976164	-0.018474314	0.079673203	0.014239391	0.052687662	0.154305768
385	0.106129805	-0.017104012	0.07448556	0.012195401	0.046456589	0.14672771
386	0.111775052	-0.015175917	0.073397782	0.017933108	0.055100916	0.163198654
387	0.112007234	-0.011067392	0.073079176	0.014950024	0.05530702	0.162847514
388	0.108702741	-0.013077163	0.073935477	0.01946552	0.055281423	0.165088106
389	0.11770024	-0.012834003	0.074353663	0.016204294	0.055518114	0.160976694
390	0.111601832	-0.013065325	0.07849752	0.023576455	0.05038257	0.148348261
391	0.116990169	-0.0165503	0.081433389	0.017417304	0.053880047	0.156929
392	0.106824577	-0.008283318	0.08052727	0.027198508	0.056242757	0.160831491
393	0.111850014	-0.014712592	0.083458309	0.019234081	0.05650239	0.152821734
394	0.126684207	-0.019982405	0.083757827	0.013665155	0.057630745	0.149575417
395	0.113293328	-0.014635445	0.086050737	0.016768295	0.053154149	0.146029322
396	0.10952131	-0.011890044	0.083343944	0.026029677	0.054753008	0.156348375
397	0.106385063	-0.015864245	0.090886024	0.022661349	0.05897364	0.154330818
398	0.118444268	-0.0142327	0.088708444	0.022044537	0.056264253	0.149612952
399	0.11525884	-0.020664247	0.090574082	0.010346933	0.057552317	0.142879544
400	0.112600362	-0.014322536	0.080684941	0.01293642	0.049692968	0.139267459
401	0.121117516	-0.020192074	0.081397659	0.017741177	0.048838685	0.141283572
402	0.113302166	-0.015376132	0.072965986	0.020878191	0.051813882	0.149183825
403	0.120862699	-0.009646302	0.081226857	0.018347739	0.053291172	0.141703237
404	0.124255452	-0.011002478	0.076549209	0.032388214	0.046801098	0.147439016
405	0.123993237	-0.015379331	0.080527211	0.015683395	0.049989952	0.14156591
406	0.115285976	-0.015778267	0.074756242	0.014721966	0.042594135	0.131441668
407	0.126910994	-0.020983808	0.072649679	0.013739178	0.049299643	0.145807221
408	0.122882633	-0.019539172	0.081301529	0.015986693	0.054885027	0.15000056
409	0.119282846	-0.019244048	0.079443029	0.01601166	0.050773879	0.144667331
410	0.120975792	-0.020205571	0.084686984	0.020316273	0.052021319	0.144397346
411	0.118978593	-0.015824526	0.075585268	0.02139342	0.044097684	0.141813447
412	0.110884924	-0.015569609	0.076078447	0.019050937	0.047504051	0.146619961
413	0.11917736	-0.013262273	0.077494979	0.028918389	0.045690465	0.14167239
414	0.120217329	-0.012013217	0.074772738	0.024358227	0.046247596	0.142941957
415	0.117290286	-0.018549044	0.085829795	0.024686925	0.051519579	0.146982705
416	0.122035406	-0.010820298	0.07335976	0.025602388	0.046955904	0.144661708
417	0.114480191	-0.01037707	0.073339854	0.028921461	0.046021127	0.141495021
418	0.117014674	-0.008118815	0.079668837	0.029234735	0.050317737	0.135307767
419	0.114783266	-0.012242518	0.090750998	0.026744198	0.055914285	0.143976468
420	0.114064679	-0.012928579	0.086618711	0.022892425	0.053714359	0.132367953
421	0.1184409	-0.014809888	0.079657739	0.02738981	0.044270005	0.138151252
422	0.121860429	-0.014492197	0.073159518	0.028990814	0.036932217	0.124281018
423	0.113600067	-0.010191972	0.07846795	0.031153784	0.04337251	0.135607368
424	0.112973268	-0.012801771	0.080597495	0.026188369	0.039702208	0.126259508
425	0.123563264	-0.019427414	0.078181503	0.022022145	0.039629958	0.136649738
426	0.117848108	-0.019390174	0.076561114	0.01883984	0.035150972	0.130906305
427	0.126163544	-0.017496724	0.083854968	0.023041675	0.040371523	0.126026806
428	0.122905135	-0.010556316	0.080770264	0.024776752	0.035581347	0.124537861
429	0.113678729	-0.014141773	0.087191543	0.021083402	0.033076497	0.12276556
430	0.12545942	-0.017503548	0.077800476	0.023174984	0.031845734	0.115995482
431	0.12230299	-0.016980921	0.07552052	0.019670697	0.0333863	0.116630467
432	0.126839803	-0.013717179	0.073468808	0.023349562	0.030719167	0.126901241
433	0.116019938	-0.016106508	0.080125402	0.019740517	0.034534566	0.127634908
434	0.116734212	-0.014598336	0.084877228	0.018775996	0.036124182	0.119682292
435	0.111973897	-0.011201411	0.091131611	0.020192044	0.040265221	0.110155014
436	0.111792065	-0.013555726	0.084365661	0.015071108	0.03418537	0.107209882
437	0.118310227	-0.016832223	0.085272863	0.018272936	0.037528385	0.113116145
438	0.107003849	-0.019587815	0.087840989	0.011849262	0.042452085	0.112467671
439	0.104491604	-0.01519324	0.088889635	0.014849544	0.046730189	0.119275093
440	0.110614491	-0.014241876	0.09420139	0.022304462	0.047097785	0.125808064
441	0.11859748	-0.017948881	0.084539684	0.024418756	0.045705033	0.129417261
442	0.110095492	-0.015397397	0.085290181	0.023864492	0.043734444	0.123742652
443	0.112599986	-0.019421176	0.086479118	0.017798329	0.039698893	0.114949604
444	0.114117138	-0.01336036	0.08088277	0.020626386	0.044693356	0.123010037
445	0.103301146	-0.014180463	0.083624915	0.020678255	0.047170851	0.123300311
446	0.110792289	-0.01967387	0.084166246	0.021931311	0.040236896	0.112904334
447	0.112622391	-0.020338512	0.080242869	0.018807184	0.039881659	0.116345741
448	0.110724486	-0.01876207	0.07771116	0.018921135	0.038641331	0.116536121
449	0.109121149	-0.023722551	0.080811393	0.01366405	0.042024277	0.116370748
450	0.117394431	-0.021335522	0.075207421	0.024711011	0.029580771	0.10752255
451	0.113591454	-0.020853039	0.078162497	0.021038616	0.031115782	0.106808228
452	0.124660061	-0.019190707	0.079514872	0.02197979	0.034197757	0.112481337
453	0.115816291	-0.0190703	0.082642772	0.020541191	0.036286074	0.109075806
454	0.115900174	-0.01718423	0.075768907	0.020921471	0.035180525	0.115481551
455	0.117776509	-0.023852577	0.077971165	0.021002821	0.032077252	0.10958152
456	0.111390079	-0.018504793	0.073067714	0.024033327	0.032764703	0.115026286
457	0.119403152	-0.015943317	0.077922174	0.02596541	0.036729267	0.11675963
458	0.116551103	-0.017909108	0.076338051	0.023864628	0.027876601	0.10775343
459	0.128786552	-0.026902689	0.079148693	0.018808299	0.036911105	0.109555263
460	0.127169609	-0.025539526	0.077653262	0.019551585	0.033197938	0.106829198
461	0.111828399	-0.020659142	0.072442784	0.019061868	0.031379594	0.108030637
462	0.113501489	-0.023699607	0.07552437	0.022752124	0.029116079	0.107048599
463	0.114128176	-0.022761906	0.077388862	0.023862533	0.035515559	0.117197328
464	0.125264865	-0.020147288	0.078321639	0.027233696	0.03319112	0.109311881
465	0.119954949	-0.022174315	0.078471639	0.028154092	0.034070339	0.115424682
466	0.117511442	-0.019596825	0.079905448	0.023085317	0.034087285	0.111201682
467	0.121990395	-0.018953591	0.076727316	0.032172765	0.031873668	0.117170264
468	0.121093207	-0.02625882	0.075840442	0.027644509	0.028807392	0.112208683
469	0.114281995	-0.019005795	0.079017977	0.027452723	0.037952361	0.115256161
470	0.110668404	-0.023698563	0.076746234	0.017889615	0.033330998	0.112171673
471	0.138805155	-0.024466378	0.081143986	0.02101009	0.038213942	0.11672924
472	0.121680717	-0.025503807	0.075807942	0.017849175	0.03465322	0.109002244
473	0.110357175	-0.026231859	0.078263604	0.015076577	0.040964223	0.119102717
474	0.11087753	-0.02264763	0.077933414	0.018755206	0.039158856	0.117958989
475	0.110731043	-0.023448248	0.088358875	0.013313567	0.045344211	0.117118704
476	0.122091188	-0.027085109	0.08784645	0.01563366	0.038447685	0.113821848
477	0.115758834	-0.027427233	0.087235244	0.015056039	0.039726246	0.107296814
478	0.124038398	-0.026901378	0.087611143	0.013645062	0.041952392	0.10824298
479	0.122780456	-0.024983065	0.085456032	0.01565799	0.042658372	0.110821538
480	0.128914296	-0.026923997	0.086664236	0.017108479	0.040729851	0.111499779
481	0.116327018	-0.026896615	0.086030049	0.012891842	0.041419437	0.104298271
482	0.11714286	-0.022659635	0.087678413	0.018701143	0.044219502	0.112840699
483	0.119796526	-0.023965284	0.082964267	0.020899465	0.038704397	0.110673818
484	0.130743848	-0.029275988	0.083682904	0.022519288	0.038761242	0.106392311
485	0.127402504	-0.026737075	0.08241279	0.022450627	0.034227626	0.10598084
486	0.144388896	-0.027635865	0.07856253	0.029390778	0.027659221	0.104129734
487	0.129796143	-0.028352473	0.087966713	0.020088267	0.036459159	0.102664641
488	0.152043238	-0.028782235	0.088346783	0.024222378	0.038767231	0.108048141
489	0.135981497	-0.028709503	0.083617888	0.020236915	0.029629105	0.103459587
490	0.141345703	-0.027629222	0.074763435	0.020393089	0.032578171	0.097613178
491	0.138205282	-0.028809005	0.078268486	0.029470411	0.02908834	0.109224359
492	0.142854433	-0.029162612	0.078941483	0.020131146	0.031569675	0.102644838
493	0.149351008	-0.028639549	0.088274457	0.025504812	0.03399673	0.107060915
494	0.143466218	-0.025195169	0.079743573	0.023293743	0.030024841	0.100194314
495	0.130618696	-0.019918945	0.074516288	0.028204583	0.029385515	0.098475894
496	0.14367503	-0.022277744	0.081972921	0.037301439	0.031781817	0.110665846
497	0.152463771	-0.020689128	0.072938275	0.033751876	0.02569901	0.106480678
498	0.149270925	-0.020468342	0.081007068	0.028213948	0.034466505	0.104966653
499	0.14417636	-0.020491377	0.077010564	0.032228616	0.029243358	0.10488852
500	0.150213974	-0.020129655	0.076303368	0.024613461	0.032563642	0.116219726
501	0.147245792	-0.025420963	0.079699988	0.025846641	0.032632727	0.103759236
502	0.158644919	-0.026486151	0.079847248	0.025700158	0.023904071	0.102224305
503	0.155542219	-0.027608238	0.082420882	0.022679079	0.032093546	0.109403365
504	0.150144297	-0.022522669	0.076964641	0.029163493	0.029135917	0.109794471
505	0.138614934	-0.019093328	0.073449234	0.030739917	0.024714919	0.097200154
506	0.138181501	-0.027817367	0.079789444	0.028470884	0.027609712	0.110449755
507	0.136211927	-0.02459009	0.0771438	0.030691274	0.028075444	0.102149798
508	0.12896361	-0.019921577	0.071335713	0.03322853	0.0299095	0.109522028
509	0.134892102	-0.024751444	0.076631691	0.023682728	0.034377131	0.120333467
510	0.131899243	-0.029938023	0.075488658	0.025870996	0.026416438	0.113945825
511	0.135536081	-0.026556553	0.081186276	0.032112622	0.034220892	0.121500398
512	0.125679099	-0.03161005	0.07917935	0.025268264	0.027594668	0.117210797
513	0.132794457	-0.03057554	0.075374135	0.027230469	0.021626138	0.106148134
514	0.136709933	-0.031477795	0.079069166	0.02105222	0.027145982	0.109905227
515	0.131474876	-0.031574109	0.074125825	0.022537466	0.023641405	0.103697105
516	0.121251009	-0.027035466	0.075703889	0.026556459	0.0197849	0.105530337
517	0.130220206	-0.030997625	0.075454737	0.027881313	0.023146785	0.099222809
518	0.144948025	-0.030358069	0.074589333	0.020600604	0.026195521	0.104618629
519	0.141151149	-0.033093628	0.074613522	0.020524946	0.027493527	0.101975069
520	0.132704817	-0.027504519	0.073438678	0.028491272	0.02261232	0.095856155
521	0.139194169	-0.02870255	0.077155071	0.025913522	0.02868753	0.098926955
522	0.141107666	-0.032005718	0.07928145	0.02776923	0.027818101	0.102845134
523	0.130069603	-0.028482297	0.075133481	0.029426924	0.02217352	0.100006509
524	0.13479462	-0.029985424	0.071601313	0.031152005	0.0249722	0.10745643
525	0.140767138	-0.034574103	0.078878608	0.018409837	0.029481443	0.100594699
526	0.133114675	-0.037171454	0.080832753	0.021783575	0.025256124	0.094178618
527	0.13394841	-0.038249801	0.080497295	0.024007862	0.028490121	0.102786453
528	0.133570053	-0.034650034	0.080160601	0.025375176	0.032117304	0.10480721
529	0.141440425	-0.039366244	0.080137681	0.015748342	0.031324645	0.101309903
530	0.14606406	-0.040801683	0.087446034	0.018138653	0.034665091	0.111994837
531	0.140073736	-0.038073456	0.08192052	0.024412995	0.029598927	0.105701707
532	0.143363636	-0.046656955	0.090024208	0.023180238	0.026010882	0.098931359
533	0.142060176	-0.043782646	0.090659412	0.015790752	0.035845346	0.106608692
534	0.153452418	-0.052343181	0.095806429	0.019490216	0.034346448	0.1088338
535	0.144354408	-0.0431942	0.091394499	0.020018491	0.03895247	0.115870604
536	0.15069242	-0.046438707	0.094187862	0.026723602	0.034290614	0.113261334
537	0.163710426	-0.048428801	0.093964915	0.031519633	0.03558198	0.109619954
538	0.1441998	-0.037257337	0.089492134	0.027434684	0.041712725	0.119640201
539	0.141081843	-0.046419961	0.089039251	0.018587173	0.035486382	0.114170616
540	0.147616897	-0.041491032	0.080665218	0.027106221	0.024131689	0.105336866
541	0.1408534	-0.03605222	0.079218136	0.025149784	0.027259927	0.109258465
542	0.152547006	-0.04089523	0.088158404	0.028620689	0.024586056	0.107785918
543	0.164235517	-0.048923612	0.087805728	0.032848259	0.028553896	0.108283924
544	0.168595688	-0.047593758	0.091006332	0.027954265	0.026869546	0.106773125
545	0.158520806	-0.042959945	0.091874405	0.03323599	0.02870935	0.109970613
546	0.152632078	-0.039405611	0.092029531	0.02970663	0.031540196	0.117351006
547	0.136058841	-0.031620837	0.078929191	0.031658059	0.030159474	0.115568994
548	0.148723794	-0.038285807	0.07925827	0.036068191	0.026522589	0.114768331
549	0.145660914	-0.032935419	0.076530789	0.045012492	0.026356684	0.130491172
550	0.1512837	-0.03008747	0.074473666	0.04478756	0.028113119	0.12239374
551	0.136407775	-0.028960834	0.078334857	0.040121856	0.028345921	0.122238099
552	0.149557382	-0.03333259	0.084340029	0.034562809	0.02625849	0.116990927
553	0.133202563	-0.027123693	0.082882951	0.040734929	0.024522372	0.114958814
554	0.142938889	-0.024589635	0.077956327	0.044094628	0.029003129	0.127264974
555	0.14332161	-0.029586115	0.079781876	0.042409145	0.028875583	0.125038929
556	0.142085432	-0.021497313	0.083877016	0.043932128	0.033397211	0.126738212
557	0.139645031	-0.028311024	0.080478238	0.040287338	0.028387876	0.122935798
558	0.149942062	-0.030572022	0.092125895	0.04474653	0.029394649	0.124861644
559	0.155280735	-0.030965689	0.085435701	0.047277046	0.033632075	0.138515163
560	0.141001952	-0.022651565	0.080637595	0.042171606	0.033735434	0.129739971
561	0.14822177	-0.033658551	0.090087798	0.038398008	0.030377034	0.126990653
562	0.132780711	-0.023082242	0.085227835	0.035845196	0.03844201	0.130128636
563	0.132888487	-0.025740668	0.082255487	0.041429668	0.033364112	0.139066696
564	0.157076351	-0.033762238	0.084060125	0.042581142	0.030428897	0.142883972
565	0.141724348	-0.024186072	0.078450646	0.041898207	0.028822956	0.128249465
566	0.161315373	-0.025902308	0.074898811	0.050662016	0.029095718	0.14607443
567	0.137467362	-0.023114623	0.080175281	0.044328519	0.030125204	0.139186692
568	0.142037598	-0.022588494	0.083004674	0.044580273	0.027541457	0.137260869
569	0.137340248	-0.024086786	0.079442873	0.039881852	0.027607943	0.125068515
570	0.140653203	-0.024988833	0.074686247	0.042587106	0.018776065	0.116427267
571	0.141488352	-0.024570151	0.081060846	0.040238229	0.021298523	0.122184906
572	0.138646924	-0.020975565	0.075862885	0.036079723	0.025286918	0.11177798
573	0.127834771	-0.018035736	0.074559427	0.033792311	0.021861085	0.11706073
574	0.13411879	-0.008823607	0.070628718	0.043337186	0.031089721	0.126484568
575	0.134012073	-0.014024858	0.076639952	0.044472979	0.027636503	0.135744233
576	0.138931641	-0.014941695	0.071015661	0.053783668	0.023200117	0.123654444
577	0.134418153	-0.011716008	0.074076948	0.048135637	0.021989818	0.125661656
578	0.133725109	-0.011499527	0.074507466	0.040254518	0.030355108	0.127610785
579	0.141252104	-0.015081538	0.077035135	0.043000386	0.027870877	0.127639003
580	0.133403164	-0.013919285	0.080616899	0.04703881	0.032362368	0.132327745
581	0.131325313	-0.021535141	0.073100484	0.036170549	0.025755905	0.117575393
582	0.140225767	-0.018182679	0.073310701	0.040557257	0.023387206	0.118183274
583	0.143233314	-0.017051772	0.076096986	0.04484671	0.032181527	0.132407607
584	0.137123374	-0.015432668	0.076477914	0.041038819	0.030168141	0.125659871
585	0.133366611	-0.016263053	0.081654818	0.037101227	0.040548757	0.136769056
586	0.135918458	-0.015057765	0.075199652	0.04752955	0.033461133	0.139773727
587	0.132881587	-0.018622638	0.077985001	0.041654047	0.034562024	0.13283385
588	0.128709971	-0.022756201	0.079042309	0.039687991	0.037027976	0.136386151
589	0.125081983	-0.02062125	0.076591015	0.042394475	0.033614995	0.131242773
